[2024-10-05T00:03:08.157+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-05T00:03:08.175+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.184+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.185+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-05T00:03:08.201+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-05 00:03:05.838797+00:00
[2024-10-05T00:03:08.205+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=5537) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-05T00:04:11.174+0000] {logging_mixin.py:190} INFO - R$ 1.070,00
[2024-10-05T00:04:11.174+0000] {logging_mixin.py:190} INFO - R$ 2.379,99
[2024-10-05T00:04:11.175+0000] {logging_mixin.py:190} INFO - R$ 1.233,00
[2024-10-05T00:04:11.175+0000] {logging_mixin.py:190} INFO - R$ 933,42
[2024-10-05T00:04:11.176+0000] {logging_mixin.py:190} INFO - R$ 4.599,90
[2024-10-05T00:04:11.177+0000] {logging_mixin.py:190} INFO - R$ 320,10
[2024-10-05T00:04:11.177+0000] {logging_mixin.py:190} INFO - R$ 2.075,73
[2024-10-05T00:04:11.178+0000] {logging_mixin.py:190} INFO - R$ 4.215,56
[2024-10-05T00:04:11.178+0000] {logging_mixin.py:190} INFO - R$ 449,99
[2024-10-05T00:04:11.179+0000] {logging_mixin.py:190} INFO - R$ 2.798,12
[2024-10-05T00:04:11.180+0000] {logging_mixin.py:190} INFO - R$ 1.744,39
[2024-10-05T00:04:11.180+0000] {logging_mixin.py:190} INFO - R$ 655,02
[2024-10-05T00:04:11.181+0000] {logging_mixin.py:190} INFO - R$ 3.855,99
[2024-10-05T00:04:11.182+0000] {logging_mixin.py:190} INFO - R$ 3.198,98
[2024-10-05T00:04:11.182+0000] {logging_mixin.py:190} INFO - R$ 947,99
[2024-10-05T00:04:11.183+0000] {logging_mixin.py:190} INFO - R$ 3.199,99
[2024-10-05T00:04:11.183+0000] {logging_mixin.py:190} INFO - R$ 1.997,99
[2024-10-05T00:04:11.184+0000] {logging_mixin.py:190} INFO - R$ 3.788,60
[2024-10-05T00:04:11.184+0000] {logging_mixin.py:190} INFO - R$ 1.859,99
[2024-10-05T00:04:19.773+0000] {logging_mixin.py:190} INFO - R$ 3.498,99
[2024-10-05T00:04:19.774+0000] {logging_mixin.py:190} INFO - R$ 994,74
[2024-10-05T00:04:19.774+0000] {logging_mixin.py:190} INFO - R$ 2.199,90
[2024-10-05T00:04:19.775+0000] {logging_mixin.py:190} INFO - R$ 1.425,16
[2024-10-05T00:04:19.776+0000] {logging_mixin.py:190} INFO - R$ 2.499,99
[2024-10-05T00:04:19.776+0000] {logging_mixin.py:190} INFO - R$ 2.398,99
[2024-10-05T00:04:19.777+0000] {logging_mixin.py:190} INFO - R$ 2.399,99
[2024-10-05T00:04:19.777+0000] {logging_mixin.py:190} INFO - R$ 4.029,90
[2024-10-05T00:04:19.778+0000] {logging_mixin.py:190} INFO - R$ 491,76
[2024-10-05T00:04:19.779+0000] {logging_mixin.py:190} INFO - R$ 2.100,00
[2024-10-05T00:04:19.779+0000] {logging_mixin.py:190} INFO - R$ 2.799,99
[2024-10-05T00:04:19.780+0000] {logging_mixin.py:190} INFO - R$ 2.329,00
[2024-10-05T00:04:19.780+0000] {logging_mixin.py:190} INFO - R$ 385,00
[2024-10-05T00:04:19.781+0000] {logging_mixin.py:190} INFO - R$ 170,71
[2024-10-05T00:04:19.782+0000] {logging_mixin.py:190} INFO - R$ 986,88
[2024-10-05T00:04:19.782+0000] {logging_mixin.py:190} INFO - R$ 399,90
[2024-10-05T00:04:19.783+0000] {logging_mixin.py:190} INFO - R$ 119,00
[2024-10-05T00:04:19.783+0000] {logging_mixin.py:190} INFO - R$ 1.548,51
[2024-10-05T00:04:19.784+0000] {logging_mixin.py:190} INFO - R$ 2.499,99
[2024-10-05T00:04:19.784+0000] {logging_mixin.py:190} INFO - R$ 889,92
[2024-10-05T00:04:19.785+0000] {logging_mixin.py:190} INFO - R$ 434,90
[2024-10-05T00:04:19.785+0000] {logging_mixin.py:190} INFO - R$ 276,49
[2024-10-05T00:04:19.786+0000] {logging_mixin.py:190} INFO - R$ 2.209,92
[2024-10-05T00:04:19.787+0000] {logging_mixin.py:190} INFO - R$ 1.780,49
[2024-10-05T00:04:19.788+0000] {logging_mixin.py:190} INFO - R$ 628,00
[2024-10-05T00:04:19.789+0000] {logging_mixin.py:190} INFO - R$ 206,90
[2024-10-05T00:04:19.790+0000] {logging_mixin.py:190} INFO - R$ 1.266,42
[2024-10-05T00:04:19.791+0000] {logging_mixin.py:190} INFO - R$ 671,99
[2024-10-05T00:04:19.791+0000] {logging_mixin.py:190} INFO - R$ 4.249,99
[2024-10-05T00:04:19.792+0000] {logging_mixin.py:190} INFO - R$ 20.869,47
[2024-10-05T00:04:19.792+0000] {logging_mixin.py:190} INFO - R$ 1.699,99
[2024-10-05T00:04:19.793+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-05T00:04:19.793+0000] {logging_mixin.py:190} INFO - R$ 679,99
[2024-10-05T00:04:19.794+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:04:19.795+0000] {logging_mixin.py:190} INFO - R$ 129,99
[2024-10-05T00:04:19.795+0000] {logging_mixin.py:190} INFO - R$ 3.998,43
[2024-10-05T00:04:19.796+0000] {logging_mixin.py:190} INFO - R$ 449,00
[2024-10-05T00:04:19.797+0000] {logging_mixin.py:190} INFO - R$ 959,00
[2024-10-05T00:04:19.797+0000] {logging_mixin.py:190} INFO - R$ 1.428,45
[2024-10-05T00:04:19.798+0000] {logging_mixin.py:190} INFO - R$ 1.223,92
[2024-10-05T00:04:19.799+0000] {logging_mixin.py:190} INFO - R$ 2.834,37
[2024-10-05T00:04:19.799+0000] {logging_mixin.py:190} INFO - R$ 1.865,85
[2024-10-05T00:04:19.800+0000] {logging_mixin.py:190} INFO - R$ 209,00
[2024-10-05T00:04:19.801+0000] {logging_mixin.py:190} INFO - R$ 478,00
[2024-10-05T00:04:19.801+0000] {logging_mixin.py:190} INFO - R$ 33,83
[2024-10-05T00:04:19.802+0000] {logging_mixin.py:190} INFO - R$ 830,10
[2024-10-05T00:04:19.803+0000] {logging_mixin.py:190} INFO - R$ 884,85
[2024-10-05T00:04:19.804+0000] {logging_mixin.py:190} INFO - R$ 4.798,99
[2024-10-05T00:04:19.804+0000] {logging_mixin.py:190} INFO - R$ 779,98
[2024-10-05T00:04:19.805+0000] {logging_mixin.py:190} INFO - R$ 1.838,99
[2024-10-05T00:04:19.806+0000] {logging_mixin.py:190} INFO - R$ 2.625,57
[2024-10-05T00:04:19.806+0000] {logging_mixin.py:190} INFO - R$ 472,32
[2024-10-05T00:04:19.807+0000] {logging_mixin.py:190} INFO - R$ 119,90
[2024-10-05T00:04:19.807+0000] {logging_mixin.py:190} INFO - R$ 4.152,42
[2024-10-05T00:04:19.808+0000] {logging_mixin.py:190} INFO - R$ 388,99
[2024-10-05T00:04:19.808+0000] {logging_mixin.py:190} INFO - R$ 999,99
[2024-10-05T00:04:19.809+0000] {logging_mixin.py:190} INFO - R$ 1.428,45
[2024-10-05T00:04:19.809+0000] {logging_mixin.py:190} INFO - R$ 2.717,79
[2024-10-05T00:04:19.810+0000] {logging_mixin.py:190} INFO - R$ 2.592,51
[2024-10-05T00:04:19.811+0000] {logging_mixin.py:190} INFO - R$ 154,20
[2024-10-05T00:04:19.811+0000] {logging_mixin.py:190} INFO - R$ 2.964,87
[2024-10-05T00:04:19.812+0000] {logging_mixin.py:190} INFO - R$ 2.045,10
[2024-10-05T00:04:19.812+0000] {logging_mixin.py:190} INFO - R$ 1.349,00
[2024-10-05T00:04:19.813+0000] {logging_mixin.py:190} INFO - R$ 210,24
[2024-10-05T00:04:19.813+0000] {logging_mixin.py:190} INFO - R$ 1.799,00
[2024-10-05T00:04:19.814+0000] {logging_mixin.py:190} INFO - R$ 2.196,80
[2024-10-05T00:04:19.814+0000] {logging_mixin.py:190} INFO - R$ 1.603,57
[2024-10-05T00:04:19.815+0000] {logging_mixin.py:190} INFO - R$ 2.501,99
[2024-10-05T00:04:19.815+0000] {logging_mixin.py:190} INFO - R$ 2.582,99
[2024-10-05T00:04:19.816+0000] {logging_mixin.py:190} INFO - R$ 1.812,99
[2024-10-05T00:04:19.816+0000] {logging_mixin.py:190} INFO - R$ 3.691,46
[2024-10-05T00:04:19.817+0000] {logging_mixin.py:190} INFO - R$ 2.067,64
[2024-10-05T00:04:19.818+0000] {logging_mixin.py:190} INFO - R$ 2.132,99
[2024-10-05T00:04:19.818+0000] {logging_mixin.py:190} INFO - R$ 403,75
[2024-10-05T00:04:19.819+0000] {logging_mixin.py:190} INFO - R$ 2.105,99
[2024-10-05T00:04:19.819+0000] {logging_mixin.py:190} INFO - R$ 2.941,05
[2024-10-05T00:04:19.820+0000] {logging_mixin.py:190} INFO - R$ 2.350,65
[2024-10-05T00:04:19.820+0000] {logging_mixin.py:190} INFO - R$ 2.498,99
[2024-10-05T00:04:19.821+0000] {logging_mixin.py:190} INFO - R$ 2.269,04
[2024-10-05T00:04:19.822+0000] {logging_mixin.py:190} INFO - R$ 1.699,99
[2024-10-05T00:04:19.822+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-05T00:04:19.823+0000] {logging_mixin.py:190} INFO - R$ 3.849,00
[2024-10-05T00:04:19.823+0000] {logging_mixin.py:190} INFO - R$ 581,94
[2024-10-05T00:04:19.824+0000] {logging_mixin.py:190} INFO - R$ 379,99
[2024-10-05T00:04:19.825+0000] {logging_mixin.py:190} INFO - R$ 4.328,16
[2024-10-05T00:04:19.825+0000] {logging_mixin.py:190} INFO - R$ 1.932,82
[2024-10-05T00:04:19.826+0000] {logging_mixin.py:190} INFO - R$ 150,00
[2024-10-05T00:04:19.826+0000] {logging_mixin.py:190} INFO - R$ 34.999,99
[2024-10-05T00:04:19.827+0000] {logging_mixin.py:190} INFO - R$ 2.922,24
[2024-10-05T00:04:19.827+0000] {logging_mixin.py:190} INFO - R$ 2.044,25
[2024-10-05T00:04:19.828+0000] {logging_mixin.py:190} INFO - R$ 110,00
[2024-10-05T00:04:19.829+0000] {logging_mixin.py:190} INFO - R$ 1.223,99
[2024-10-05T00:04:19.829+0000] {logging_mixin.py:190} INFO - R$ 2.932,68
[2024-10-05T00:04:19.830+0000] {logging_mixin.py:190} INFO - R$ 2.859,17
[2024-10-05T00:04:19.830+0000] {logging_mixin.py:190} INFO - R$ 2.150,00
[2024-10-05T00:04:19.831+0000] {logging_mixin.py:190} INFO - R$ 659,24
[2024-10-05T00:04:19.831+0000] {logging_mixin.py:190} INFO - R$ 2.782,55
[2024-10-05T00:04:19.832+0000] {logging_mixin.py:190} INFO - R$ 1.759,66
[2024-10-05T00:04:19.833+0000] {logging_mixin.py:190} INFO - R$ 1.966,11
[2024-10-05T00:04:19.833+0000] {logging_mixin.py:190} INFO - R$ 13.999,99
[2024-10-05T00:04:28.589+0000] {logging_mixin.py:190} INFO - R$ 1.999,17
[2024-10-05T00:04:28.590+0000] {logging_mixin.py:190} INFO - R$ 7.291,30
[2024-10-05T00:04:28.590+0000] {logging_mixin.py:190} INFO - R$ 397,97
[2024-10-05T00:04:28.591+0000] {logging_mixin.py:190} INFO - R$ 5.648,28
[2024-10-05T00:04:28.592+0000] {logging_mixin.py:190} INFO - R$ 3.844,44
[2024-10-05T00:04:28.592+0000] {logging_mixin.py:190} INFO - R$ 381,44
[2024-10-05T00:04:28.593+0000] {logging_mixin.py:190} INFO - R$ 2.702,13
[2024-10-05T00:04:28.594+0000] {logging_mixin.py:190} INFO - R$ 256,56
[2024-10-05T00:04:28.594+0000] {logging_mixin.py:190} INFO - R$ 607,59
[2024-10-05T00:04:28.595+0000] {logging_mixin.py:190} INFO - R$ 729,90
[2024-10-05T00:04:28.596+0000] {logging_mixin.py:190} INFO - R$ 604,70
[2024-10-05T00:04:28.596+0000] {logging_mixin.py:190} INFO - R$ 137,99
[2024-10-05T00:04:28.597+0000] {logging_mixin.py:190} INFO - R$ 1.199,00
[2024-10-05T00:04:28.598+0000] {logging_mixin.py:190} INFO - R$ 1.190,28
[2024-10-05T00:04:28.599+0000] {logging_mixin.py:190} INFO - R$ 2.474,40
[2024-10-05T00:04:28.599+0000] {logging_mixin.py:190} INFO - R$ 165,59
[2024-10-05T00:04:28.600+0000] {logging_mixin.py:190} INFO - R$ 2.411,99
[2024-10-05T00:04:28.600+0000] {logging_mixin.py:190} INFO - R$ 3.292,20
[2024-10-05T00:04:28.601+0000] {logging_mixin.py:190} INFO - R$ 1.380,19
[2024-10-05T00:04:28.602+0000] {logging_mixin.py:190} INFO - R$ 1.528,00
[2024-10-05T00:04:28.602+0000] {logging_mixin.py:190} INFO - R$ 227,97
[2024-10-05T00:04:28.603+0000] {logging_mixin.py:190} INFO - R$ 514,25
[2024-10-05T00:04:28.603+0000] {logging_mixin.py:190} INFO - R$ 439,00
[2024-10-05T00:04:28.604+0000] {logging_mixin.py:190} INFO - R$ 2.702,13
[2024-10-05T00:04:28.604+0000] {logging_mixin.py:190} INFO - R$ 2.755,20
[2024-10-05T00:04:28.605+0000] {logging_mixin.py:190} INFO - R$ 1.254,00
[2024-10-05T00:04:28.606+0000] {logging_mixin.py:190} INFO - R$ 768,99
[2024-10-05T00:04:28.606+0000] {logging_mixin.py:190} INFO - R$ 2.339,99
[2024-10-05T00:04:28.607+0000] {logging_mixin.py:190} INFO - R$ 288,00
[2024-10-05T00:04:28.607+0000] {logging_mixin.py:190} INFO - R$ 2.008,55
[2024-10-05T00:04:28.608+0000] {logging_mixin.py:190} INFO - R$ 40.829,64
[2024-10-05T00:04:28.609+0000] {logging_mixin.py:190} INFO - R$ 16,76
[2024-10-05T00:04:28.609+0000] {logging_mixin.py:190} INFO - R$ 2.669,07
[2024-10-05T00:04:28.610+0000] {logging_mixin.py:190} INFO - R$ 3.559,08
[2024-10-05T00:04:28.611+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:04:28.611+0000] {logging_mixin.py:190} INFO - R$ 2.795,65
[2024-10-05T00:04:28.612+0000] {logging_mixin.py:190} INFO - R$ 119,99
[2024-10-05T00:04:28.613+0000] {logging_mixin.py:190} INFO - R$ 487,47
[2024-10-05T00:04:28.613+0000] {logging_mixin.py:190} INFO - R$ 2.920,39
[2024-10-05T00:04:28.614+0000] {logging_mixin.py:190} INFO - R$ 937,90
[2024-10-05T00:04:28.615+0000] {logging_mixin.py:190} INFO - R$ 127,50
[2024-10-05T00:04:28.616+0000] {logging_mixin.py:190} INFO - R$ 2.159,10
[2024-10-05T00:04:28.616+0000] {logging_mixin.py:190} INFO - R$ 3.510,36
[2024-10-05T00:04:28.617+0000] {logging_mixin.py:190} INFO - R$ 735,93
[2024-10-05T00:04:28.617+0000] {logging_mixin.py:190} INFO - R$ 332,86
[2024-10-05T00:04:28.618+0000] {logging_mixin.py:190} INFO - R$ 979,00
[2024-10-05T00:04:28.619+0000] {logging_mixin.py:190} INFO - R$ 1.592,88
[2024-10-05T00:04:28.619+0000] {logging_mixin.py:190} INFO - R$ 716,36
[2024-10-05T00:04:28.620+0000] {logging_mixin.py:190} INFO - R$ 371,10
[2024-10-05T00:04:28.620+0000] {logging_mixin.py:190} INFO - R$ 2.035,71
[2024-10-05T00:04:28.621+0000] {logging_mixin.py:190} INFO - R$ 89,21
[2024-10-05T00:04:28.622+0000] {logging_mixin.py:190} INFO - R$ 17.999,99
[2024-10-05T00:04:28.622+0000] {logging_mixin.py:190} INFO - R$ 50,20
[2024-10-05T00:04:28.623+0000] {logging_mixin.py:190} INFO - R$ 165,00
[2024-10-05T00:04:28.623+0000] {logging_mixin.py:190} INFO - R$ 2.115,72
[2024-10-05T00:04:28.624+0000] {logging_mixin.py:190} INFO - R$ 489,00
[2024-10-05T00:04:28.624+0000] {logging_mixin.py:190} INFO - R$ 3.138,80
[2024-10-05T00:04:28.625+0000] {logging_mixin.py:190} INFO - R$ 853,61
[2024-10-05T00:04:28.626+0000] {logging_mixin.py:190} INFO - R$ 3.426,22
[2024-10-05T00:04:28.626+0000] {logging_mixin.py:190} INFO - R$ 185,00
[2024-10-05T00:04:28.627+0000] {logging_mixin.py:190} INFO - R$ 1.673,06
[2024-10-05T00:04:28.627+0000] {logging_mixin.py:190} INFO - R$ 493,91
[2024-10-05T00:04:28.628+0000] {logging_mixin.py:190} INFO - R$ 2.690,82
[2024-10-05T00:04:28.628+0000] {logging_mixin.py:190} INFO - R$ 1.644,06
[2024-10-05T00:04:28.629+0000] {logging_mixin.py:190} INFO - R$ 6.490,75
[2024-10-05T00:04:28.629+0000] {logging_mixin.py:190} INFO - R$ 719,10
[2024-10-05T00:04:28.630+0000] {logging_mixin.py:190} INFO - R$ 128,24
[2024-10-05T00:04:28.631+0000] {logging_mixin.py:190} INFO - R$ 1.698,99
[2024-10-05T00:04:28.632+0000] {logging_mixin.py:190} INFO - R$ 699,00
[2024-10-05T00:04:28.633+0000] {logging_mixin.py:190} INFO - R$ 553,41
[2024-10-05T00:04:28.633+0000] {logging_mixin.py:190} INFO - R$ 389,33
[2024-10-05T00:04:28.634+0000] {logging_mixin.py:190} INFO - R$ 568,10
[2024-10-05T00:04:28.635+0000] {logging_mixin.py:190} INFO - R$ 160,46
[2024-10-05T00:04:28.635+0000] {logging_mixin.py:190} INFO - R$ 30,00
[2024-10-05T00:04:28.636+0000] {logging_mixin.py:190} INFO - R$ 902,82
[2024-10-05T00:04:28.637+0000] {logging_mixin.py:190} INFO - R$ 158,55
[2024-10-05T00:04:28.637+0000] {logging_mixin.py:190} INFO - R$ 2.505,40
[2024-10-05T00:04:28.638+0000] {logging_mixin.py:190} INFO - R$ 1.419,00
[2024-10-05T00:04:28.639+0000] {logging_mixin.py:190} INFO - R$ 1.999,30
[2024-10-05T00:04:28.639+0000] {logging_mixin.py:190} INFO - R$ 737,67
[2024-10-05T00:04:28.640+0000] {logging_mixin.py:190} INFO - R$ 3.921,86
[2024-10-05T00:04:28.640+0000] {logging_mixin.py:190} INFO - R$ 14.956,95
[2024-10-05T00:04:28.641+0000] {logging_mixin.py:190} INFO - R$ 1.129,98
[2024-10-05T00:04:28.642+0000] {logging_mixin.py:190} INFO - R$ 1.599,99
[2024-10-05T00:04:28.642+0000] {logging_mixin.py:190} INFO - R$ 629,99
[2024-10-05T00:04:28.643+0000] {logging_mixin.py:190} INFO - R$ 357,97
[2024-10-05T00:04:28.644+0000] {logging_mixin.py:190} INFO - R$ 367,87
[2024-10-05T00:04:28.644+0000] {logging_mixin.py:190} INFO - R$ 197,87
[2024-10-05T00:04:28.645+0000] {logging_mixin.py:190} INFO - R$ 197,87
[2024-10-05T00:04:28.645+0000] {logging_mixin.py:190} INFO - R$ 3.733,79
[2024-10-05T00:04:28.646+0000] {logging_mixin.py:190} INFO - R$ 595,55
[2024-10-05T00:04:28.647+0000] {logging_mixin.py:190} INFO - R$ 1.079,99
[2024-10-05T00:04:28.648+0000] {logging_mixin.py:190} INFO - R$ 899,00
[2024-10-05T00:04:28.649+0000] {logging_mixin.py:190} INFO - R$ 376,31
[2024-10-05T00:04:28.649+0000] {logging_mixin.py:190} INFO - R$ 2.743,99
[2024-10-05T00:04:28.650+0000] {logging_mixin.py:190} INFO - R$ 1.399,90
[2024-10-05T00:04:28.650+0000] {logging_mixin.py:190} INFO - R$ 979,20
[2024-10-05T00:04:28.651+0000] {logging_mixin.py:190} INFO - R$ 13.996,63
[2024-10-05T00:04:28.652+0000] {logging_mixin.py:190} INFO - R$ 8.397,53
[2024-10-05T00:04:28.652+0000] {logging_mixin.py:190} INFO - R$ 189,99
[2024-10-05T00:04:37.454+0000] {logging_mixin.py:190} INFO - R$ 190,05
[2024-10-05T00:04:37.455+0000] {logging_mixin.py:190} INFO - R$ 1.133,92
[2024-10-05T00:04:37.456+0000] {logging_mixin.py:190} INFO - R$ 1.121,18
[2024-10-05T00:04:37.457+0000] {logging_mixin.py:190} INFO - R$ 1.347,27
[2024-10-05T00:04:37.458+0000] {logging_mixin.py:190} INFO - R$ 91,80
[2024-10-05T00:04:37.459+0000] {logging_mixin.py:190} INFO - R$ 80,75
[2024-10-05T00:04:37.459+0000] {logging_mixin.py:190} INFO - R$ 1.340,70
[2024-10-05T00:04:37.460+0000] {logging_mixin.py:190} INFO - R$ 949,90
[2024-10-05T00:04:37.461+0000] {logging_mixin.py:190} INFO - R$ 278,25
[2024-10-05T00:04:37.461+0000] {logging_mixin.py:190} INFO - R$ 78,85
[2024-10-05T00:04:37.462+0000] {logging_mixin.py:190} INFO - R$ 305,23
[2024-10-05T00:04:37.463+0000] {logging_mixin.py:190} INFO - R$ 519,99
[2024-10-05T00:04:37.463+0000] {logging_mixin.py:190} INFO - R$ 127,97
[2024-10-05T00:04:37.464+0000] {logging_mixin.py:190} INFO - R$ 1.397,87
[2024-10-05T00:04:37.464+0000] {logging_mixin.py:190} INFO - R$ 1.737,77
[2024-10-05T00:04:37.465+0000] {logging_mixin.py:190} INFO - R$ 1.212,42
[2024-10-05T00:04:37.466+0000] {logging_mixin.py:190} INFO - R$ 2.221,21
[2024-10-05T00:04:37.466+0000] {logging_mixin.py:190} INFO - R$ 1.412,99
[2024-10-05T00:04:37.467+0000] {logging_mixin.py:190} INFO - R$ 169,90
[2024-10-05T00:04:37.467+0000] {logging_mixin.py:190} INFO - R$ 807,50
[2024-10-05T00:04:37.468+0000] {logging_mixin.py:190} INFO - R$ 1.181,50
[2024-10-05T00:04:37.469+0000] {logging_mixin.py:190} INFO - R$ 1.871,99
[2024-10-05T00:04:37.469+0000] {logging_mixin.py:190} INFO - R$ 189,75
[2024-10-05T00:04:37.470+0000] {logging_mixin.py:190} INFO - R$ 78,85
[2024-10-05T00:04:37.470+0000] {logging_mixin.py:190} INFO - R$ 78,85
[2024-10-05T00:04:37.471+0000] {logging_mixin.py:190} INFO - R$ 15.710,19
[2024-10-05T00:04:37.472+0000] {logging_mixin.py:190} INFO - R$ 12.315,00
[2024-10-05T00:04:37.472+0000] {logging_mixin.py:190} INFO - R$ 5.597,99
[2024-10-05T00:04:37.473+0000] {logging_mixin.py:190} INFO - R$ 13.906,94
[2024-10-05T00:04:37.473+0000] {logging_mixin.py:190} INFO - R$ 89,99
[2024-10-05T00:04:37.475+0000] {logging_mixin.py:190} INFO - R$ 1.916,26
[2024-10-05T00:04:37.475+0000] {logging_mixin.py:190} INFO - R$ 3.229,00
[2024-10-05T00:04:37.476+0000] {logging_mixin.py:190} INFO - R$ 879,45
[2024-10-05T00:04:37.477+0000] {logging_mixin.py:190} INFO - R$ 1.488,35
[2024-10-05T00:04:37.477+0000] {logging_mixin.py:190} INFO - R$ 3.239,91
[2024-10-05T00:04:37.478+0000] {logging_mixin.py:190} INFO - R$ 5.759,91
[2024-10-05T00:04:37.478+0000] {logging_mixin.py:190} INFO - R$ 2.565,40
[2024-10-05T00:04:37.479+0000] {logging_mixin.py:190} INFO - R$ 1.021,32
[2024-10-05T00:04:37.480+0000] {logging_mixin.py:190} INFO - R$ 104,50
[2024-10-05T00:04:37.480+0000] {logging_mixin.py:190} INFO - R$ 73,44
[2024-10-05T00:04:37.481+0000] {logging_mixin.py:190} INFO - R$ 1.025,99
[2024-10-05T00:04:37.481+0000] {logging_mixin.py:190} INFO - R$ 361,20
[2024-10-05T00:04:37.482+0000] {logging_mixin.py:190} INFO - R$ 1.263,90
[2024-10-05T00:04:37.482+0000] {logging_mixin.py:190} INFO - R$ 598,90
[2024-10-05T00:04:37.483+0000] {logging_mixin.py:190} INFO - R$ 260,10
[2024-10-05T00:04:37.484+0000] {logging_mixin.py:190} INFO - R$ 1.472,40
[2024-10-05T00:04:37.484+0000] {logging_mixin.py:190} INFO - R$ 977,60
[2024-10-05T00:04:37.485+0000] {logging_mixin.py:190} INFO - R$ 147,97
[2024-10-05T00:04:37.486+0000] {logging_mixin.py:190} INFO - R$ 149,98
[2024-10-05T00:04:37.487+0000] {logging_mixin.py:190} INFO - R$ 2.392,69
[2024-10-05T00:04:37.488+0000] {logging_mixin.py:190} INFO - R$ 147,97
[2024-10-05T00:04:37.489+0000] {logging_mixin.py:190} INFO - R$ 347,87
[2024-10-05T00:04:37.489+0000] {logging_mixin.py:190} INFO - R$ 157,97
[2024-10-05T00:04:37.491+0000] {logging_mixin.py:190} INFO - R$ 157,88
[2024-10-05T00:04:37.492+0000] {logging_mixin.py:190} INFO - R$ 8.627,57
[2024-10-05T00:04:37.493+0000] {logging_mixin.py:190} INFO - R$ 569,99
[2024-10-05T00:04:37.494+0000] {logging_mixin.py:190} INFO - R$ 899,00
[2024-10-05T00:04:37.494+0000] {logging_mixin.py:190} INFO - R$ 3.759,87
[2024-10-05T00:04:37.495+0000] {logging_mixin.py:190} INFO - R$ 2.267,99
[2024-10-05T00:04:37.496+0000] {logging_mixin.py:190} INFO - R$ 602,99
[2024-10-05T00:04:37.496+0000] {logging_mixin.py:190} INFO - R$ 177,97
[2024-10-05T00:04:37.497+0000] {logging_mixin.py:190} INFO - R$ 897,19
[2024-10-05T00:04:37.498+0000] {logging_mixin.py:190} INFO - R$ 227,97
[2024-10-05T00:04:37.498+0000] {logging_mixin.py:190} INFO - R$ 837,97
[2024-10-05T00:04:37.499+0000] {logging_mixin.py:190} INFO - R$ 9.495,72
[2024-10-05T00:04:37.500+0000] {logging_mixin.py:190} INFO - R$ 5.958,88
[2024-10-05T00:04:37.500+0000] {logging_mixin.py:190} INFO - R$ 1.436,50
[2024-10-05T00:04:37.501+0000] {logging_mixin.py:190} INFO - R$ 6.717,80
[2024-10-05T00:04:37.502+0000] {logging_mixin.py:190} INFO - R$ 989,99
[2024-10-05T00:04:37.502+0000] {logging_mixin.py:190} INFO - R$ 109,99
[2024-10-05T00:04:37.503+0000] {logging_mixin.py:190} INFO - R$ 1.104,34
[2024-10-05T00:04:37.504+0000] {logging_mixin.py:190} INFO - R$ 5.389,36
[2024-10-05T00:04:37.505+0000] {logging_mixin.py:190} INFO - R$ 1.034,99
[2024-10-05T00:04:37.505+0000] {logging_mixin.py:190} INFO - R$ 2.591,99
[2024-10-05T00:04:37.506+0000] {logging_mixin.py:190} INFO - R$ 2.528,99
[2024-10-05T00:04:37.506+0000] {logging_mixin.py:190} INFO - R$ 88,40
[2024-10-05T00:04:37.508+0000] {logging_mixin.py:190} INFO - R$ 2.339,91
[2024-10-05T00:04:37.508+0000] {logging_mixin.py:190} INFO - R$ 4.139,91
[2024-10-05T00:04:37.509+0000] {logging_mixin.py:190} INFO - R$ 294,00
[2024-10-05T00:04:37.510+0000] {logging_mixin.py:190} INFO - R$ 78,85
[2024-10-05T00:04:37.511+0000] {logging_mixin.py:190} INFO - R$ 841,84
[2024-10-05T00:04:37.511+0000] {logging_mixin.py:190} INFO - R$ 2.106,99
[2024-10-05T00:04:37.512+0000] {logging_mixin.py:190} INFO - R$ 1.664,99
[2024-10-05T00:04:37.513+0000] {logging_mixin.py:190} INFO - R$ 3.160,23
[2024-10-05T00:04:37.513+0000] {logging_mixin.py:190} INFO - R$ 148,34
